media_id,tweet_id,handle,posted_at,tweet_url,content_type,genre_refs,like_count,retweet_count,engagement,notable_text,description
3_1925552228435177472,1925552232985952485,USCIS,2025-05-22,https://x.com/USCIS/status/1925552232985952485,slogan graphic,,200,48,248,Making America Safe Again,Vertical slogan graphic from USCIS in a blue-and-white duotone treatment. The background photograph shows at left a person in a white shirt with their wrists held behind their back by an officer; an officer in dark tactical clothing stands center; at right a hand holds up a clear plastic bag labeled 'PROPERTY' containing items. A large semi-transparent circular seal (the words 'DEPARTMENT' and a partial ring visible) is overlaid across the lower half as a watermark. In the lower-left corner sits a solid dark-blue rectangle containing white bold serif text on three lines: 'Making America Safe Again.'
3_1925592103284809728,1925592106619265134,USCIS,2025-05-22,https://x.com/USCIS/status/1925592106619265134,testimonial quote graphic,,200,46,246,"""For years, states have pleaded for tools to help identify and stop aliens from hijacking our elections... Under the leadership of President Trump and Secretary Noem, USCIS is moving quickly to eliminate voter fraud... restoring trust in American elections."" - USCIS Spokesman Matthew Tragesser","Vertical, portrait-orientation quote graphic from U.S. Citizenship and Immigration Services. The background is a solid medium-blue with a faint, large pale-blue opening-quotation-mark watermark in the upper left. The main content is a block quote in white sans-serif type, with select phrases bolded. It reads: '""For years, states have pleaded for tools to help identify and stop aliens from hijacking our elections,"" said USCIS Spokesman Matthew Tragesser. ""Under the leadership of President Trump and Secretary Noem, USCIS is moving quickly to eliminate voter fraud. We expect further improvements soon and remain committed to restoring trust in American elections.""' The bolded phrases are 'stop aliens', the speaker attribution 'USCIS Spokesman Matthew Tragesser' (italic bold), and 'restoring trust in American elections.' At the bottom right is the DHS/USCIS circular seal beside white text 'U.S. Citizenship and Immigration Services.' There is no photograph."
3_1916553091396034560,1916553093484880149,ICEgov,2025-04-27,https://x.com/ICEgov/status/1916553093484880149,informational/promo graphic,,202,44,246,"SUBMIT DHS FORM G-28 ""NOTICE OF ENTRY OF APPEARANCE AS ATTORNEY OR ACCREDITED REPRESENTATIVE"" WITH ICE ONLINE AT: ICE.gov/eFILE","Square graphic. The right two-thirds is a photograph of a person's hands typing on a silver laptop keyboard, with a smartphone resting on a wooden desk in the foreground; the person wears a light blue-and-white pinstriped collared shirt. The left third is a darkened, desaturated continuation of the photo used as a backdrop for text. Overlaid on the photo, centered-right, is a large white outline illustration of a document with horizontal text lines and an oversized white checkmark. The DHS circular seal appears at the top left next to bold grey serif text reading 'U.S. Immigration and Customs Enforcement.' Left-aligned white and colored sans-serif text reads: 'SUBMIT' (small), then very large 'DHS FORM' in white, 'G-28' in cyan-blue, then in white with two phrases highlighted in yellow: '""NOTICE OF ENTRY OF APPEARANCE AS ATTORNEY OR ACCREDITED REPRESENTATIVE"" WITH ICE ONLINE AT:' followed by 'ICE.gov/eFILE' in white serif. The background is a stock photo with navy, cyan, and yellow accents."
3_2045096233945972736,2045096236357673315,ICEgov,2026-04-17,https://x.com/ICEgov/status/2045096236357673315,informational/PSA graphic,,170,54,224,"If you're the victim of a crime linked to immigration, we're here to HELP - 1-855-48-VOICE / ICE.GOV/VOICE - VOICE: Victims of Immigration Crime Engagement","Vertical graphic from ICE for its VOICE (Victims of Immigration Crime Engagement) office. The right portion is a warm-lit photograph of two pairs of hands clasped together, with a person in a light-blue top seated and slightly blurred in the background. The left third is a semi-transparent blue panel overlay with white sans-serif text: 'If you're the victim of a crime linked to immigration, we're here to' followed by a large bold 'HELP.' An orange diagonal accent shape appears at the lower right of the photo. A white bottom bar contains contact info: '1-855-48-VOICE' and 'ICE.GOV/VOICE' (with 'VOICE' in blue/orange), a vertical divider, then the VOICE logo, a blue stylized 'V' checkmark beside 'VOICE' with the subtitle 'VICTIMS OF IMMIGRATION CRIME ENGAGEMENT.' The brand colors are blue and orange."
3_1909312725152305152,1909312729422119053,USCIS,2025-04-07,https://x.com/USCIS/status/1909312729422119053,slogan graphic,,190,21,211,Making America Safe Again,"Vertical, portrait-orientation slogan graphic built on a full-color outdoor photograph. In the foreground, an older man with grey hair and beard, wearing a dark short-sleeve shirt, stands with his hands cuffed behind his back. To his right an officer is shown from behind wearing a green camouflage tactical vest with patches reading 'POLICE' and 'ICE,' khaki tactical pants, and a holstered sidearm. The setting is a grassy area with a chain-link fence and green trees. A solid dark-blue rectangle in the left-center contains the slogan in bold white serif text on three lines: 'Making America Safe Again.'"
3_1923393001360879616,1923393005504881108,USCIS,2025-05-16,https://x.com/USCIS/status/1923393005504881108,self-deport promo,,167,35,202,"Making America Safe Again. If you're here illegally, leave now. Return the right way and respect our laws for a chance to live the American dream.","Vertical graphic combining a U.S. flag motif with a photographic background. The composition layers a worn American flag on wooden plank slats (red, white, and blue stripes with white stars on a blue field) and superimposes the dark silhouettes of several people, a group including adults and smaller figures, standing in shadow. In the upper-left corner is a solid blue box with white serif text reading 'Making America Safe Again'. Across the lower third, large bold white sans-serif text reads in two parts: a headline 'If you're here illegally, leave now.' followed by 'Return the right way and respect our laws for a chance to live the American dream.' The color palette is red, white, and blue, with the human figures in shadow."
3_1911791591615844352,1911791594761601303,USCIS,2025-04-14,https://x.com/USCIS/status/1911791594761601303,slogan graphic,,173,29,202,Making America Safe Again,"Vertical, portrait-orientation slogan graphic from USCIS with a red-to-blue duotone gradient overlay on a photograph of a street arrest. From behind, a tactical officer at left wears a ballcap, a face covering, and a vest with patches reading 'POLICE' and 'VIOLENT GANG TASK FORCE'. He holds a handcuffed man whose wrists are cuffed behind his back and who wears a patterned print jacket and camouflage pants, walking along a residential street lined with brick apartment buildings. The left side of the image is red and the upper-right is tinted blue. A solid dark-blue rectangle in the lower-left contains the slogan in white serif text on three lines: 'Making America Safe Again.'"
3_1919788493934317572,1919788497029714020,USCIS,2025-05-06,https://x.com/USCIS/status/1919788497029714020,slogan graphic,,165,33,198,Making America Safe Again. USCIS Partnering with ICE to Use Advanced Analytics in Targeting Criminal Aliens.,"Vertical graphic with a dark navy-blue background showing faint stylized data and technology imagery: glowing binary digits (1s and 0s), abstract grid lines, bar-chart and circuit-like motifs, and small blue light particles. In the upper-left corner is a solid blue box with white serif text reading 'Making America Safe Again'. The central headline is large bold white sans-serif text: 'USCIS Partnering with ICE to Use Advanced Analytics in Targeting Criminal Aliens'. Along the bottom are two official seals with white text labels: the U.S. Citizenship and Immigration Services seal ('U.S. Citizenship and Immigration Services') and the U.S. Immigration and Customs Enforcement seal ('U.S. Immigration and Customs Enforcement'), both bearing the DHS eagle emblem."
3_1923015512293773312,1923015515867365849,USCIS,2025-05-15,https://x.com/USCIS/status/1923015515867365849,photo with slogan overlay,,157,32,189,POLICE / ICE (officer's vest). Making America Safe Again.,"Vertical graphic built on a photograph with a slogan overlay. The photo shows an outdoor scene: in the foreground a man (gray hair and beard, dark shirt) stands with his back to the camera, hands cuffed behind his back, while at right a law-enforcement officer seen from behind wears a green tactical or molle vest with a tan or khaki patch reading 'POLICE / ICE' and tan cargo pants with a holstered sidearm; a chain-link fence and green trees form the background. Overlaid on the lower-left is a solid-blue box with white serif text 'Making America Safe Again'."
3_2052054604058157059,2052054606633402483,ICEgov,2026-05-06,https://x.com/ICEgov/status/2052054606633402483,outreach graphic,,155,31,186,"If you're the victim of a crime linked to immigration, we're here to HELP. 1-855-48-VOICE. ICE.GOV/VOICE. VOICE - Victims of Immigration Crime Engagement.","A vertical outreach card for ICE's VOICE program. The right two-thirds is a warm-toned stock photograph of two pairs of hands clasped together, with a seated person (blurred, in light blue and gray clothing). A blue translucent panel covers the left third and an orange angled wedge is at the lower right. On the left panel, white text reads 'If you're the victim of a crime linked to immigration, we're here to' followed by a very large bold white 'HELP'. A white footer bar at the bottom contains contact information in blue and orange: '1-855-48-VOICE' and 'ICE.GOV/VOICE', alongside the VOICE logo (a stylized blue 'V' checkmark) with text 'VOICE - VICTIMS OF IMMIGRATION CRIME ENGAGEMENT'. The palette is blue and orange."
3_1910324387103772672,1910324390908088656,USCIS,2025-04-10,https://x.com/USCIS/status/1910324390908088656,slogan graphic,,157,25,182,USCIS Partnering with ICE to Use Advanced Analytics in Targeting Criminal Aliens. Making America Safe Again. Analytics Dashboard.,"A vertical graphic split into two zones. The top half is a light powder-blue panel carrying a large bold dark-blue sans-serif headline: 'USCIS Partnering with ICE to Use Advanced Analytics in Targeting Criminal Aliens'. The bottom half is a photograph of a person's hand at a translucent holographic interface labeled 'Analytics Dashboard' and 'Business Analytics', covered in bar charts, line graphs, pie charts, and figures (for example 'Sales', 'Purchased', 'Total Earning', percentages such as 65%, 25%, 50%). Overlaid at the lower-left is a solid-blue box with white serif text 'Making America Safe Again'."
3_1919391633520357376,1919391636099903607,USCIS,2025-05-05,https://x.com/USCIS/status/1919391636099903607,public-service / compliance reminder graphic,,143,39,182,Have you moved? You must notify USCIS of your new address within 10 days.,"A vertical informational graphic built on a warm, brightly-lit stock photograph of a home interior during a move: in the foreground sits a large brown cardboard moving box printed with a dark moving-truck icon, with more stacked cardboard moving boxes and a wicker basket blurred in the background near a sunlit window, on a wood floor. Overlaid text at top reads, in large bold red serif, the question 'Have you moved?' followed by bold blue serif body text 'You must notify USCIS of your new address within 10 days.' In the lower-right corner is the U.S. Citizenship and Immigration Services seal (DHS eagle emblem) with blue serif text 'U.S. Citizenship and Immigration Services'. The text is red and blue over the photograph. The accompanying tweet states that failure to comply may result in fines or removal."
3_1909662615669751808,1909662619243343968,USCIS,2025-04-08,https://x.com/USCIS/status/1909662619243343968,slogan graphic,,153,27,180,Making America Safe Again. USCIS Partnering with ICE to Use Advanced Analytics in Targeting Criminal Aliens.,"A vertical graphic with a dark navy-blue background featuring faint imagery: glowing binary digits (1s and 0s), grid lines, bar-chart and circuit-like motifs, and small blue light particles. In the upper-left corner is a solid blue box with white serif text 'Making America Safe Again'. The central headline is large bold white sans-serif text: 'USCIS Partnering with ICE to Use Advanced Analytics in Targeting Criminal Aliens'. Along the bottom are two seals with white text labels: the U.S. Citizenship and Immigration Services seal and the U.S. Immigration and Customs Enforcement seal, both with the DHS eagle emblem."
3_1806695079999832064,1806695101239820686,DHSgov,2024-06-28,https://x.com/DHSgov/status/1806695101239820686,announcement card / infographic,,101,56,157,"ANNOUNCEMENT / Temporary Protected Status / Haiti / Secretary Alejandro N. Mayorkas announces the extension and redesignation of Haiti for Temporary Protected Status (TPS) for 18 months, from August 4, 2024, through February 3, 2026.","Horizontal announcement card in DHS brand style on a white background. A blue header bar across the top contains the centered white spaced-out word 'ANNOUNCEMENT,' with the circular DHS seal at the left edge; a thin red rule runs beneath the header. The left portion carries a large bold navy serif headline 'Temporary Protected Status.' The right portion shows a light gray world map graphic with a red-outlined label box reading 'Haiti' and a small red star at Haiti's location in the Caribbean, beside body text: 'Secretary Alejandro N. Mayorkas announces the extension and redesignation of Haiti for Temporary Protected Status (TPS)' (the word redesignation in red) 'for 18 months, from August 4, 2024, through February 3, 2026.'"
3_1912883750171500544,1912883753979879430,USCIS,2025-04-17,https://x.com/USCIS/status/1912883753979879430,poster (photo with slogan overlay),,139,18,157,POLICE / ICE (officer's vest). Making America Safe Again.,"Vertical graphic built on a photograph with a slogan overlay. The photo shows an outdoor arrest scene: in the foreground a gray-haired, bearded man in a dark shirt stands with his back to the camera, hands cuffed behind his back; at right an officer seen from behind wears a green tactical vest with a tan patch reading 'POLICE / ICE' and tan cargo pants with a holstered sidearm; a chain-link fence and green trees form the background. Overlaid on the lower-left is a solid-blue box with white serif text 'Making America Safe Again'. The accompanying tweet describes a Nigerian national with an outstanding warrant for child cruelty and aggravated assault."
3_1917979380258607109,1917979383093956857,USCIS,2025-05-01,https://x.com/USCIS/status/1917979383093956857,infographic,,121,30,151,"First 100 Days Accomplishments / Restoring Stronger Safeguards and Commonsense Policies / 7,120 benefit fraud records; 4,664; Screening 3,568 subjects' social media activity; 2,271 site visits; Referring 462 benefit fraud records and 4,672 egregious public safety records to ICE","A vertical statistics infographic card on a white background using the USCIS / DHS brand palette of navy blue and red. Top-left header reads 'First 100 Days' in large bold navy type with 'Accomplishments' in red beneath it; the top-right carries the circular DHS seal next to the navy 'U.S. Citizenship and Immigration Services' wordmark. A centered red bold subhead reads 'Restoring Stronger Safeguards and Commonsense Policies,' followed by an italic navy line 'Some of our screening and vetting efforts since Jan. 20, 2025 include:'. Below is a vertical list of five line-icon entries (folder, magnifying-glass over a document, person in a magnifier, building/warehouse, file folder with shield), each pairing a red bold statistic with navy descriptive text: 'Completing 7,120 benefit fraud records;', 'Identifying fraud in 4,664 number of records;', 'Screening 3,568 subjects' social media activity;', 'Completing 2,271 site visits to workplaces; and', 'Referring 462 benefit fraud records and 4,672 egregious public safety records to ICE for criminal investigation or enforcement.' The icons are flat outline style; the numerals are bold."
3_2016482690376011776,2016482700442345865,ICEgov,2026-01-28,https://x.com/ICEgov/status/2016482700442345865,memorial tribute card,,0,142,142,"Wall of Honor. Deportation Officer Frank E. Chaffin. End of Watch. Wednesday, January 28, 1948.","'Wall of Honor' memorial tribute graphic in landscape (1200x675) format. The left portion shows white serif text 'Wall of Honor' over a dark slate blue textured background, with a stylized ICE memorial badge with a blue mourning ribbon (badge reads 'ICE / U.S.'). Below in serif type: 'Deportation Officer / Frank E. Chaffin', a thin gold horizontal rule, 'End of Watch' (with the 'of' in italic), another gold rule, and the date 'Wednesday, January 28, 1948'. The center holds a large square inset of a grainy black-and-white archival portrait photograph of an older man (balding, in a suit and tie). The right side has a photograph of red roses in front of a softly blurred American flag. The tweet notes Chaffin died in a 1948 plane crash while deporting aliens."
3_1914680593821863936,1914680597651325055,USCIS,2025-04-22,https://x.com/USCIS/status/1914680597651325055,warning graphic,,128,13,141,"Tell the truth in your interview / If you lie, you could be banned from the U.S. for life. / U.S. Citizenship and Immigration Services","Vertical graphic combining a photo with a dark navy text panel. The top two-thirds is a warm-toned photograph of a bearded man wearing glasses and a gray blazer over a white shirt, seated at a light wooden table gesturing with both hands as he speaks, facing a second person seen from behind (dark-haired, in a dark jacket) holding a notepad and pen. Bookshelves are blurred in the background. The bottom third is a solid dark navy blue panel containing, centered, the circular U.S. Department of Homeland Security seal (eagle), the wordmark 'U.S. Citizenship and Immigration Services' in gray serif type, then a bold headline in golden-yellow sans-serif reading 'Tell the truth in your interview' followed by white text 'If you lie, you could be banned from the U.S. for life.'"
3_1918304470397517824,1918304473136472222,USCIS,2025-05-02,https://x.com/USCIS/status/1918304473136472222,infographic / statistic card,,115,25,140,"There have been almost 47,000 submissions as of April 29 / ARR Alien Registration Requirement","Square graphic on a pale gray-blue background, styled to resemble a browser or app window: a rounded-rectangle outline frame in medium blue with three short dashes in the upper left and the DHS seal plus navy 'U.S. Citizenship and Immigration Services' wordmark in the upper right. Inside the frame, large navy text reads 'There have been almost' with '47,000' in bold red and 'submissions as of April 29' completing the line. The lower half holds a large 'ARR' logo: the letters 'ARR' in bold blue with a red-and-blue ribbon curving around the first letter, above the words 'Alien Registration Requirement' (with 'Requirement' in bold). Flat infographic style. The accompanying tweet states that failure to comply may bring fines or removal."
3_1924887848693501952,1924887852900307135,USCIS,2025-05-20,https://x.com/USCIS/status/1924887852900307135,graphic (enforcement photo with slogan overlay),,117,18,135,Making America Safe Again / POLICE FEDERAL AGENT / POLICE HSI,"Graphic built from an outdoor photograph with a slogan overlay. The photo shows two officers, seen from behind, escorting a man along a brick-walled walkway with green shrubbery. The two officers wear dark navy jackets with large light lettering across the back: the left officer's jacket reads 'POLICE / FEDERAL AGENT' and the right officer's reads 'POLICE' with 'HSI' partially visible; the right officer's face is blurred. The man in the center wears a dark green pullover and tan pants and has his hands behind his back. Overlaid at the lower right is a solid blue rectangle containing white bold serif text 'Making America Safe Again.'"
3_1924449994511147008,1924450000500621727,USCIS,2025-05-19,https://x.com/USCIS/status/1924450000500621727,graphic,,96,29,125,Use the CBP Home app to begin planning your departure and transition back to your home country or another location where you have legal status. / PLAN YOUR DEPARTURE / Welcome To CBP Home / LOGIN OR SIGN UP,"Graphic in navy blue, cerulean blue, white, and red, split diagonally. The upper-left shows a smartphone mockup displaying the 'Welcome To CBP Home' app screen, labeled 'Official App of the U.S. Department of Homeland Security' with a small U.S. flag, the DHS seal, the text 'A single portal to multiple CBP services to streamline your experience,' and a red 'LOGIN OR SIGN UP' button with a 'with LOGIN.GOV' note. A speech-bubble shape points from the phone to white text on a navy field reading: 'Use the CBP Home app to begin planning your departure and transition back to your home country or another location where you have legal status.' The circular U.S. Customs and Border Protection / DHS seal sits at center. The lower half shows a second smartphone in a white-gloved hand displaying app navigation options, beside a red-tinted photograph of a line of people walking away across tarmac next to an armed officer wearing a vest marked 'POLICE'. Large bold white block text reads 'PLAN YOUR DEPARTURE.'"
3_1921928524111151104,1921928708216045702,USCIS,2025-05-12,https://x.com/USCIS/status/1921928708216045702,quote card,,81,25,106,"“Bad actors are taking advantage of this humanitarian program. President Trump and Secretary Noem are taking decisive action to make America safe again.” - Matthew Tragesser, Chief of Public Affairs at USCIS","Pull-quote graphic on a dark navy-blue background with a large faint open-quotation-mark watermark behind the text. The quote is in light blue and white sans-serif type with some phrases in bold: 'Bad actors are taking advantage of this humanitarian program. President Trump and Secretary Noem are taking decisive action to make America safe again.' Below the quote, a light blue attribution box contains dark text reading 'Matthew Tragesser,' in bold and 'Chief of Public Affairs at USCIS' in italic."
3_1912204275217739776,1912204279164575980,USCIS,2025-04-15,https://x.com/USCIS/status/1912204279164575980,slogan graphic,,94,12,106,Making America Safe Again / USCIS Partnering with ICE to Use Advanced Analytics in Targeting Criminal Aliens,"Vertical slogan graphic in a dark navy-blue color scheme. The background is an abstract digital or tech motif of faint binary digits (0s and 1s), data streams, bar-chart and circuit-like graphics. In the upper-left corner a solid blue box contains white serif text reading 'Making America Safe Again'. Centered, large bold white sans-serif headline text reads 'USCIS Partnering with ICE to Use Advanced Analytics in Targeting Criminal Aliens.' Along the bottom are two seals with white labels: the U.S. Citizenship and Immigration Services seal ('U.S. Citizenship and Immigration Services') and the U.S. Immigration and Customs Enforcement seal ('U.S. Immigration and Customs Enforcement')."
3_1917217305907367936,1917217308986032469,USCIS,2025-04-29,https://x.com/USCIS/status/1917217308986032469,infographic,,81,24,105,The Alien Registration Requirement Determination Tool will help you determine if you need to register. / ARR - Alien Registration Requirement,"Infographic on a pale blue-gray background for a USCIS digital tool. At top, blue sans-serif text reads 'The Alien Registration Requirement Determination Tool will help you determine if you need to register.' Below is a line-art illustration of a web browser window (with three tab marks and a small USCIS and DHS seal plus a 'U.S. Citizenship and Immigration Services' label in the corner) containing three interlocking red gear icons. Overlaid is the program's logo: a large blue 'ARR' wordmark wrapped by a red swoosh, with 'Alien Registration Requirement' spelled out beneath."
3_1913215939287400449,1913215943141937445,USCIS,2025-04-18,https://x.com/USCIS/status/1913215943141937445,slogan graphic,,80,12,92,Making America Safe Again / POLICE,"A slogan graphic over a photograph with a red and blue color grade. The photo, shot from behind, shows a man in a blue hooded sweatshirt and jeans, hands handcuffed behind his back, being escorted by two officers in black tactical vests marked 'POLICE'; one has a visible holstered sidearm. In the lower left, a solid blue box holds bold white serif text: 'Making America Safe Again'."
3_1925189838812196864,1925189842998026695,USCIS,2025-05-21,https://x.com/USCIS/status/1925189842998026695,slogan graphic,,64,13,77,Making America Safe Again,"A slogan graphic over a sepia-toned photograph. The photo shows a man, back to camera and face not shown, wearing a dark sweater and light khaki pants, with his hands behind his back, held by an officer in a dark jacket whose back reads 'POLICE FEDERAL'. They stand beside a dark SUV in a paved outdoor area; a tree is at upper left. The image is rendered in brown monochrome. In the lower-left, a solid blue rectangle carries large white bold serif text reading 'Making America Safe Again.' No agency seal is visible on the image."
3_1909951474638913536,1909951477864411340,USCIS,2025-04-09,https://x.com/USCIS/status/1909951477864411340,infographic,,58,9,67,Have you moved? You must notify USCIS of your new address within 10 days.,"Public-information graphic in vertical/square format. The background is a bright photograph of a home interior during a move: a large open cardboard box in the lower-left foreground printed with a dark moving-truck icon, additional stacked boxes and a wicker basket in the mid-ground, a sunlit window behind, and a wood floor. Overlaid text at top reads 'Have you moved?' in large red type, followed by 'You must notify USCIS of your new address within 10 days.' in blue type. The lower-right shows the U.S. Department of Homeland Security circular seal next to the 'U.S. Citizenship and Immigration Services' wordmark in blue. The tweet text states that changing your address with USPS will not update it with USCIS and references penalties."
3_1911766387636207616,1911766391255925176,USCIS,2025-04-14,https://x.com/USCIS/status/1911766391255925176,slogan graphic,,56,10,66,Help USCIS by Reporting Fraud,"A horizontal banner-style slogan graphic. The background is a dark navy-blue field with a cyan and teal digital fingerprint rendered on the right side, composed of dots and ridge lines. On the left in large white serif type is the headline 'Help USCIS by Reporting Fraud', with the word 'Fraud' set in bold. No additional body text or seal is visible on the image."
3_1912913083514736640,1912913086765318575,USCIS,2025-04-17,https://x.com/USCIS/status/1912913086765318575,slogan graphic,,51,11,62,USCIS Partnering with ICE to Use Advanced Analytics in Targeting Criminal Aliens; Making America Safe Again,"A vertical headline graphic. The top portion is a light blue panel with a bold dark-blue sans-serif headline: 'USCIS Partnering with ICE to Use Advanced Analytics in Targeting Criminal Aliens'. The lower portion is a stock photograph of a hand using a stylus or finger to touch a glowing translucent 'Analytics Dashboard' interface above a tablet, showing bar charts, line graphs, pie charts and labels such as 'Analytics Dashboard,' 'Business Analytics,' 'Sales,' 'Purchased,' 'Production' and various percentages. In the lower-left corner a solid blue box holds white text 'Making America Safe Again.'"
3_1920810989424877568,1920810994424541298,USCIS,2025-05-09,https://x.com/USCIS/status/1920810994424541298,infographic,,49,10,59,BEWARE OF SCAMS and always keep these tips in mind; USCIS will never ask for money or payment over the phone; Always preview a link and check that a URL ends in .gov,"Vertical designed infographic. The top header is a dark red banner with bold white text 'BEWARE OF SCAMS and always keep these tips in mind:' with a large red exclamation-point graphic on the right. Below are three stacked tips, each with a small icon on the left and text on the right: (1) a computer/monitor icon showing an email with a '.gov' address, 'Make sure emails are sent from addresses ending in .gov'; (2) an illustration of a person on a phone with a red X, 'USCIS will never ask for money or payment over the phone'; (3) a browser/URL icon, 'Always preview a link and check that a URL ends in .gov before clicking on it.' Bottom-left shows the DHS seal and 'U.S. Citizenship and Immigration Services' wordmark. The background is white with red and dark accents."
3_1913261239855116288,1913215943141937445,USCIS,2025-04-18,https://x.com/USCIS/status/1913261242795327553,infographic,,46,6,52,Have you moved? You must notify USCIS of your new address within 10 days.,"A public-information graphic. The background is a brightly lit photo of a home mid-move: a large open cardboard moving box in the lower-left foreground printed with a dark moving-truck icon, additional stacked boxes and a wicker basket in the mid-ground, a sunlit window behind, and a wood floor. Overlaid text at top: 'Have you moved?' in large bold red type, then 'You must notify USCIS of your new address within 10 days.' in bold blue type. The bottom-right shows the DHS circular seal beside the 'U.S. Citizenship and Immigration Services' wordmark. The palette is red and blue. The tweet states that updating with USPS will not update USCIS and that USPS will not forward USCIS mail."
3_1929899352257892353,1929899356255080578,USCIS,2025-06-03,https://x.com/USCIS/status/1929899356255080578,infographic,,43,5,48,The Alien Registration Requirement Determination Tool will help you determine if you need to register. ARR - Alien Registration Requirement,"A graphic on a pale blue background. Top text in blue reads 'The Alien Registration Requirement Determination Tool will help you determine if you need to register.' (the phrase 'Alien Registration Requirement Determination Tool' is bold). Below is a flat-line illustration of a web browser window with three dots in its top bar and the DHS seal plus the 'U.S. Citizenship and Immigration Services' wordmark in the corner of the browser frame; inside the browser are three interlocking red gear icons. Beneath the browser is a large blue 'ARR' monogram with a red swoosh, captioned 'Alien Registration Requirement.' The style is flat-icon."
3_1924465065014530048,1924465067472339220,USCIS,2025-05-19,https://x.com/USCIS/status/1924465067472339220,infographic,,41,6,47,ONLINE TOOLS; LOCATORS; SELF SERVICE TOOLS; CITIZENSHIP CORNER; RESEARCH TOOLS; ONLINE RESOURCES,"A square graphic on a white background. Large bold blue centered text reads 'ONLINE TOOLS.' Around the center are small thin-line icons in blue and gray, each labeled, connected by light dotted connector lines and small triangles: a location pin labeled 'LOCATORS' (top-left), a wrench or gear labeled 'SELF SERVICE TOOLS' (top), a flag labeled 'CITIZENSHIP CORNER' (right), a compass labeled 'RESEARCH TOOLS' (lower-right), and a folder or document icon labeled 'ONLINE RESOURCES' (bottom-left). The bottom-right corner shows the DHS seal and 'U.S. Citizenship and Immigration Services' wordmark."
3_1929568695300288512,1929568698806812776,USCIS,2025-06-02,https://x.com/USCIS/status/1929568698806812776,poster,,40,6,46,"Tell the truth in your interview. If you lie, you could be banned from the U.S. for life.","Warning graphic combining a stock photo with a slogan panel. The top two thirds is a photograph of an interview or meeting scene: a bearded man in a gray blazer over a white shirt, wearing glasses, sits at a wooden table gesturing with both hands as he speaks across to another person seen from behind (dark hair, dark jacket) who holds a pen over an open notebook. The bottom third is a solid dark navy panel containing the DHS circular seal, the 'U.S. Citizenship and Immigration Services' wordmark in gray, then a bold gold and yellow headline 'Tell the truth in your interview' and white subtext 'If you lie, you could be banned from the U.S. for life.' The tweet describes the USCIS Denver office facilitating the arrest of a Mexican national wanted for assault, discovered via background checks."
3_1920463700990787585,1920463704837038142,USCIS,2025-05-08,https://x.com/USCIS/status/1920463704837038142,infographic,,28,7,35,Have you moved? You must notify USCIS of your new address within 10 days.,"Public-information graphic. The background is a bright photo of a room with moving boxes: a large open cardboard box in the lower-left foreground printed with a dark moving-truck icon, additional stacked boxes and a wicker basket in the mid-ground, a sunlit window behind, and a wood floor. Overlaid text at top reads 'Have you moved?' in large red type, then 'You must notify USCIS of your new address within 10 days.' in blue type. The bottom-right shows the DHS circular seal beside the 'U.S. Citizenship and Immigration Services' wordmark. The palette is red and blue."
3_1932513129537142784,1932513132670280142,USCIS,2025-06-10,https://x.com/USCIS/status/1932513132670280142,infographic,,28,7,35,The Alien Registration Requirement Determination Tool will help you determine if you need to register. ARR - Alien Registration Requirement,"A graphic for the USCIS Alien Registration Requirement tool. Pale blue background. Top text in dark/medium blue reads 'The Alien Registration Requirement Determination Tool will help you determine if you need to register.' (with 'Alien Registration Requirement Determination Tool' bolded). Below is a flat-line illustration of a browser window with three dots in its top bar and the DHS seal plus 'U.S. Citizenship and Immigration Services' wordmark in its corner; inside are three interlocking red gear icons. Beneath sits the program logo: a large blue 'ARR' monogram with a red swoosh, captioned 'Alien Registration Requirement.' Flat-icon style."
3_1921958550466592770,1921958553050296768,USCIS,2025-05-12,https://x.com/USCIS/status/1921958553050296768,promotional graphic / service announcement,,22,8,30,Register for a free USCIS online account and explore the benefits today! File Online with USCIS. Get started at uscis.gov/file-online.,"Flat-design graphic on a solid USCIS-blue background, in landscape (1200x630) format. The left side carries white sans-serif text in mixed weights: 'Register for a' (regular), 'free USCIS online account' (bold), 'and explore the benefits today!' (regular), then in white italic 'File Online with USCIS', and at lower-left 'Get started at uscis.gov/file-online.' (with the URL bolded). The right side has a white line-art illustration of an open laptop displaying a login screen: a circular user icon, a 'NAME' field, and a password field showing asterisks, with two rounded button shapes below. A thin white connector-line path with small open circles links the laptop to the text block. There is no photography, no people, and no agency seal beyond the USCIS wordmark in the text."
